date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/11/2025,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,"748,617","$23,768,589.75",1.65%
03/11/2025,ARKW,PAGERDUTY INC,PD,69553P100,"1,367,213","$23,092,227.57",1.60%
03/11/2025,ARKW,UNITY SOFTWARE INC,U,91332U101,"1,038,430","$22,336,629.30",1.55%
03/11/2025,ARKW,GITLAB INC-CL A,GTLB,37637K108,"433,491","$22,103,706.09",1.53%
03/11/2025,ARKW,RUBRIK INC-A,RBRK,781154109,"401,399","$20,808,524.16",1.44%
03/11/2025,ARKW,SALESFORCE INC,CRM,79466L302,"74,614","$20,362,160.60",1.41%
03/11/2025,ARKW,TOAST INC-CLASS A,TOST,888787108,"600,644","$20,115,567.56",1.39%
03/11/2025,ARKW,QUALCOMM INC,QCOM,747525103,"125,063","$19,382,263.74",1.34%
03/11/2025,ARKW,UIPATH INC - CLASS A,PATH,90364P105,"1,586,714","$19,215,106.54",1.33%
03/11/2025,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"314,030","$18,939,149.30",1.31%
03/11/2025,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"96,521","$16,471,308.65",1.14%
03/11/2025,ARKW,NVIDIA CORP,NVDA,67066G104,"137,958","$14,758,746.84",1.02%
03/11/2025,ARKW,REDDIT INC-CL A,RDDT,75734B100,"132,944","$14,263,561.76",0.99%
03/11/2025,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,"288,391","$13,813,928.90",0.96%
03/11/2025,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"133,565","$13,576,882.25",0.94%
03/11/2025,ARKW,MICROSOFT CORP,MSFT,594918104,"28,692","$10,907,550.72",0.76%
03/11/2025,ARKW,NEXTDOOR HOLDINGS INC,KIND,65345M108,"6,575,821","$10,718,588.23",0.74%
03/11/2025,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"1,461,580","$10,728,678.30",0.74%
03/11/2025,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"5,661,485","$5,661,484.88",0.39%
03/11/2025,ARKW,IBOTTA INC-CL A,IBTA,451051106,"115,951","$4,609,052.25",0.32%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2024. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
